DATE,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
30/06/1939,11.43,0.53,0.76,13.8,1939.458333,2.2975,207.0455462,9.600537138,13.76680797,14.83382892
31/07/1939,11.71,0.54,0.776667,13.8,1939.541667,2.285,212.1175281,9.781679348,14.06871769,15.2709526
31/08/1939,11.54,0.55,0.793333,13.8,1939.625,2.2725,209.0381105,9.962821558,14.3706093,15.12008234
30/09/1939,12.77,0.56,0.81,14.1,1939.708333,2.26,226.39693,9.928134752,14.36033777,16.45283558
31/10/1939,12.9,0.58,0.84,14,1939.791667,2.2475,230.3352589,10.35615893,14.998575,16.82120481
30/11/1939,12.67,0.6,0.87,14,1939.875,2.235,226.2285063,10.71326786,15.53423839,16.59923851
31/12/1939,12.37,0.62,0.9,14,1939.958333,2.2225,220.8718723,11.07037679,16.06990179,16.2804129
31/01/1940,12.3,0.623333,0.93,13.9,1940.041667,2.21,221.2020054,11.20996013,16.72502968,16.37848034
29/02/1940,12.22,0.626667,0.96,14,1940.125,2.188333333,218.1935554,11.18941905,17.14122857,16.21611985
31/03/1940,12.15,0.63,0.99,14,1940.208333,2.166666667,216.9436741,11.24893125,17.67689196,16.17290631
30/04/1940,12.27,0.636667,1.00667,14,1940.291667,2.145,219.0863277,11.36797351,17.97454226,16.37098871
31/05/1940,10.58,0.643333,1.02333,14,1940.375,2.123333333,188.9106232,11.48699792,18.27201399,14.13874769
30/06/1940,9.67,0.65,1.04,14.1,1940.458333,2.101666667,171.4376126,11.52372784,18.43796454,12.8437656
31/07/1940,9.99,0.656667,1.05333,14,1940.541667,2.08,178.3759098,11.72508244,18.80767739,13.36988476
31/08/1940,10.2,0.663333,1.06667,14,1940.625,2.058333333,182.1255536,11.84410685,19.04586904,13.64939939
30/09/1940,10.63,0.67,1.08,14,1940.708333,2.036666667,189.8033955,11.96314911,19.28388214,14.2148426
31/10/1940,10.73,0.67,1.07,14,1940.791667,2.015,191.5889402,11.96314911,19.10532768,14.32829032
30/11/1940,10.98,0.67,1.06,14,1940.875,1.993333333,196.0528018,11.96314911,18.92677321,14.63668925
31/12/1940,10.53,0.67,1.05,14.1,1940.958333,1.971666667,186.684391,11.87830408,18.61525266,13.90842612
31/01/1941,10.55,0.673333,1.05333,14.1,1941.041667,1.95,187.0389672,11.93739421,18.6742896,13.90415827
28/02/1941,9.89,0.676667,1.05667,14.1,1941.125,1.9925,175.3379512,11.99650207,18.73350384,13.0029433
31/03/1941,9.95,0.68,1.06,14.2,1941.208333,2.035,175.1594146,11.97069366,18.66019894,12.95571982
30/04/1941,9.64,0.683333,1.07,14.3,1941.291667,2.0775,168.515458,11.94524621,18.70451661,12.42937039
31/05/1941,9.43,0.686667,1.08,14.4,1941.375,2.12,163.6997248,11.92016956,18.74821875,12.03720651
30/06/1941,9.76,0.69,1.09,14.7,1941.458333,2.1625,165.9706259,11.73357908,18.53565391,12.16430659
31/07/1941,10.26,0.693333,1.12333,14.7,1941.541667,2.205,174.4732194,11.79025737,19.1024368,12.74499628
31/08/1941,10.21,0.696667,1.15667,14.9,1941.625,2.2475,171.2924505,11.68793317,19.40537108,12.46317372
30/09/1941,10.24,0.7,1.19,15.1,1941.708333,2.29,169.5203179,11.58830298,19.70011507,12.27972927
31/10/1941,9.83,0.703333,1.18,15.3,1941.791667,2.3325,160.605656,11.49127751,19.27921405,11.57781496
30/11/1941,9.37,0.706667,1.17,15.4,1941.875,2.375,152.0959391,11.47077706,18.99170211,10.91166869
31/12/1941,8.76,0.71,1.16,15.5,1941.958333,2.4175,141.2769,11.450525,18.7079,10.08659331
31/01/1942,8.93,0.703333,1.12,15.7,1942.041667,2.46,142.1839435,11.1985061,17.83270064,10.10168643
28/02/1942,8.65,0.696667,1.08,15.8,1942.125,2.460833333,136.8540862,11.02216482,17.08698418,9.680255592
31/03/1942,8.18,0.69,1.04,16,1942.208333,2.461666667,127.8003578,10.78022578,16.24845625,9.003426618
30/04/1942,7.84,0.68,1.02,16.1,1942.291667,2.4625,121.7275652,10.55800311,15.83700466,8.544255708
31/05/1942,7.93,0.67,1,16.3,1942.375,2.463333333,121.6142124,10.27509739,15.33596626,8.50611626
30/06/1942,8.33,0.66,0.98,16.3,1942.458333,2.464166667,127.7485989,10.12173773,15.02924693,8.905456929
31/07/1942,8.64,0.646667,0.966667,16.4,1942.541667,2.465,131.6948049,9.856792174,14.73437754,9.150488901
31/08/1942,8.59,0.633333,0.953333,16.5,1942.625,2.465833333,130.1391508,9.59504293,14.44306717,9.012823048
30/09/1942,8.68,0.62,0.94,16.5,1942.708333,2.466666667,131.5026576,9.39304697,14.24107121,9.077829839
31/10/1942,9.32,0.61,0.97,16.7,1942.791667,2.4675,139.5077036,9.130869012,14.51957859,9.599176749
30/11/1942,9.47,0.6,1,16.8,1942.875,2.468333333,140.9092314,8.927723214,14.87953869,9.661334152
31/12/1942,9.52,0.59,1.03,16.9,1942.958333,2.469166667,140.8150237,8.726981509,15.23523891,9.617514103
31/01/1943,10.09,0.59,1.04333,16.9,1943.041667,2.47,149.2461753,8.726981509,15.43240952,10.15053422
28/02/1943,10.69,0.59,1.05667,16.9,1943.125,2.470833333,158.1210717,8.726981509,15.62972805,10.708983
31/03/1943,11.07,0.59,1.07,17.2,1943.208333,2.471666667,160.8858772,8.574766715,15.55084811,10.85054174
30/04/1943,11.44,0.59,1.08,17.4,1943.291667,2.4725,164.3522011,8.476206178,15.51576724,11.03922714
31/05/1943,11.89,0.59,1.09,17.5,1943.375,2.473333333,169.8410064,8.427770714,15.56994929,11.3622158
30/06/1943,12.1,0.59,1.1,17.5,1943.458333,2.474166667,172.8407214,8.427770714,15.71279286,11.51674479
31/07/1943,12.35,0.593333,1.09333,17.4,1943.541667,2.475,177.4256717,8.52408956,15.70727204,11.77421334
31/08/1943,11.74,0.596667,1.08667,17.3,1943.625,2.475833333,169.6370621,8.621536368,15.70183188,11.2105459
30/09/1943,11.99,0.6,1.08,17.4,1943.708333,2.476666667,172.2537493,8.61987069,15.51576724,11.33628194
31/10/1943,11.88,0.603333,1.03333,17.4,1943.791667,2.4775,170.6734397,8.667754071,14.84528497,11.1873355
30/11/1943,11.33,0.606667,0.986667,17.4,1943.875,2.478333333,162.7718915,8.715651819,14.17490326,10.63103367
31/12/1943,11.48,0.61,0.94,17.4,1943.958333,2.479166667,164.9268592,8.763535201,13.50446408,10.73736032
31/01/1944,11.85,0.613333,0.936667,17.4,1944.041667,2.48,170.2424461,8.811418583,13.4565807,11.05241276
29/02/1944,11.77,0.616667,0.933333,17.4,1944.125,2.470833333,169.09313,8.859316331,13.40868295,10.94791889
31/03/1944,12.1,0.62,0.93,17.4,1944.208333,2.461666667,173.8340589,8.907199713,13.36079957,11.2246932
30/04/1944,11.89,0.623333,0.926667,17.5,1944.291667,2.4525,169.8410064,8.903911191,13.23684238,10.93827519
31/05/1944,12.1,0.626667,0.923333,17.5,1944.375,2.443333333,172.8407214,8.951535238,13.18921833,11.10373694
30/06/1944,12.67,0.63,0.92,17.6,1944.458333,2.434166667,179.9544936,8.948013494,13.06694034,11.53278527
31/07/1944,13,0.633333,0.913333,17.7,1944.541667,2.425,183.5983757,8.944531545,12.8989581,11.73877475
31/08/1944,12.81,0.636667,0.906667,17.7,1944.625,2.415833333,180.9150148,8.991617467,12.8048145,11.54171167
30/09/1944,12.6,0.64,0.9,17.7,1944.708333,2.406666667,177.9491949,9.038689266,12.71065678,11.32856058
31/10/1944,12.91,0.64,0.91,17.7,1944.791667,2.3975,182.32731,9.038689266,12.8518863,11.58310519
30/11/1944,12.82,0.64,0.92,17.7,1944.875,2.388333333,181.0562444,9.038689266,12.99311582,11.4784592
31/12/1944,13.1,0.64,0.93,17.8,1944.958333,2.379166667,183.9712851,8.987910112,13.06055688,11.63868359
31/01/1945,13.49,0.643333,0.94,17.8,1945.041667,2.37,189.4482928,9.034717463,13.20099298,11.96046344
28/02/1945,13.94,0.646667,0.95,17.8,1945.125,2.355,195.7679171,9.081538857,13.34142907,12.34175355
31/03/1945,13.93,0.65,0.96,17.8,1945.208333,2.34,195.627481,9.128346208,13.48186517,12.32331031
30/04/1945,14.28,0.65,0.973333,17.8,1945.291667,2.325,200.5427444,9.128346208,13.66910861,12.63186724
31/05/1945,14.82,0.65,0.986667,17.9,1945.375,2.31,206.9635768,9.07734986,13.77895624,13.03656063
30/06/1945,15.09,0.65,1,18.1,1945.458333,2.295,208.405614,8.977047652,13.81084254,13.13022336
31/07/1945,14.78,0.653333,0.996667,18.1,1945.541667,2.28,204.1242528,9.02307919,13.764811,12.86702844
31/08/1945,14.83,0.656667,0.993333,18.1,1945.625,2.265,204.8147949,9.069124539,13.71876565,12.91537856
30/09/1945,15.84,0.66,0.99,18.1,1945.708333,2.25,218.7637459,9.115156077,13.67273412,13.79826495
31/10/1945,16.5,0.66,0.98,18.1,1945.791667,2.235,227.8789019,9.115156077,13.53462569,14.37466268
30/11/1945,17.04,0.66,0.97,18.1,1945.875,2.22,235.3367569,9.115156077,13.39651727,14.84770266
31/12/1945,17.33,0.66,0.96,18.2,1945.958333,2.205,238.0268359,9.065072802,13.18556044,15.02034747
31/01/1946,18.02,0.666667,0.94,18.2,1946.041667,2.19,247.5039574,9.156643772,12.91086126,15.62316318
28/02/1946,18.07,0.673333,0.92,18.1,1946.125,2.195,249.5619247,9.299296041,12.70597514,15.76166653
31/03/1946,17.53,0.68,0.9,18.3,1946.208333,2.2,239.4581236,9.288734973,12.29391393,15.13487342
30/04/1946,18.66,0.68,0.88,18.4,1946.291667,2.205,253.5085231,9.238252717,11.95538587,16.04084239
31/05/1946,18.7,0.68,0.86,18.5,1946.375,2.21,252.6786959,9.188316216,11.62051757,16.01372317
30/06/1946,18.58,0.68,0.84,18.7,1946.458333,2.215,248.3721243,9.090045455,11.22887968,15.77318688
31/07/1946,18.05,0.683333,0.856667,19.8,1946.541667,2.22,227.8823895,8.627122265,10.81547496,14.50813611
31/08/1946,17.7,0.686667,0.873333,20.2,1946.625,2.225,219.0385953,8.497546617,10.80754992,13.98493931
30/09/1946,15.09,0.69,0.89,20.4,1946.708333,2.23,184.9089026,8.455079044,10.90582659,11.84126754
31/10/1946,14.75,0.696667,0.946667,20.8,1946.791667,2.235,177.2668119,8.372605969,11.3771282,11.38760296
30/11/1946,14.69,0.703333,1.00333,21.3,1946.875,2.24,172.4014607,8.254297927,11.77505497,11.11004366
31/12/1946,15.13,0.71,1.06,21.5,1946.958333,2.245,175.9135192,8.255029651,12.32441047,11.37277943
31/01/1947,15.21,0.713333,1.13,21.5,1947.041667,2.25,176.8436634,8.293781783,13.13828663,11.46929633
28/02/1947,15.8,0.716667,1.2,21.5,1947.125,2.265833333,183.7034767,8.332545542,13.95216279,11.94956531
31/03/1947,15.16,0.72,1.27,21.9,1947.208333,2.281666667,173.0429201,8.21839726,14.49633961,11.2879031
30/04/1947,14.6,0.733333,1.32667,21.9,1947.291667,2.2975,166.6508333,8.370585997,15.14319596,10.90082513
31/05/1947,14.34,0.746667,1.38333,21.9,1947.375,2.313333333,163.6830788,8.522786149,15.78993817,10.73367427
30/06/1947,14.84,0.76,1.44,22,1947.458333,2.329166667,168.6203432,8.635543182,16.36208182,11.08271586
31/07/1947,15.77,0.77,1.47667,22.2,1947.541667,2.345,177.573219,8.67034741,16.6275869,11.69644655
31/08/1947,15.46,0.78,1.51333,22.5,1947.625,2.360833333,171.7614589,8.665843333,16.81318037,11.33747236
30/09/1947,15.06,0.79,1.55,23,1947.708333,2.376666667,163.6801011,8.586140761,16.84622554,10.82746302
31/10/1947,15.45,0.806667,1.57,23,1947.791667,2.3925,167.9188288,8.767286594,17.0635962,11.13266204
30/11/1947,15.27,0.823333,1.59,23.1,1947.875,2.408333333,165.2440406,8.909683803,17.20615747,10.97540732
31/12/1947,15.03,0.84,1.61,23.4,1947.958333,2.424166667,160.5616683,8.97350641,17.19922062,10.68091253
31/01/1948,14.83,0.843333,1.64333,23.7,1948.041667,2.44,156.4197379,8.895072609,17.33305784,10.41934266
29/02/1948,14.1,0.846667,1.67667,23.5,1948.125,2.429166667,149.98575,9.006240071,17.83522039,9.999761169
31/03/1948,14.3,0.85,1.71,23.4,1948.208333,2.418333333,152.7632639,9.080333868,18.26749519,10.18668061
30/04/1948,15.4,0.85,1.76,23.8,1948.291667,2.4075,161.7493382,8.927723214,18.48563866,10.77948448
31/05/1948,16.15,0.85,1.81,23.9,1948.375,2.396666667,168.9170058,8.890368724,18.93125575,11.2410327
30/06/1948,16.82,0.85,1.86,24.1,1948.458333,2.385833333,174.4647521,8.81658973,19.29277282,11.58389576
31/07/1948,16.42,0.856667,1.93,24.4,1948.541667,2.375,168.2217223,8.776491974,19.77271158,11.13462174
31/08/1948,15.94,0.863333,2,24.5,1948.625,2.364166667,162.6376092,8.808683504,20.40622449,10.72355666
30/09/1948,15.76,0.87,2.07,24.5,1948.708333,2.353333333,160.801049,8.876707653,21.12044235,10.55301369
31/10/1948,16.19,0.89,2.14333,24.4,1948.791667,2.3425,165.8653888,9.117986168,21.95826213,10.82540981
30/11/1948,15.29,0.91,2.21667,24.2,1948.875,2.331666667,157.9395398,9.399933368,22.89730802,10.24809621
31/12/1948,15.19,0.93,2.29,24.1,1948.958333,2.320833333,157.5576447,9.646386411,23.75292998,10.15965294
31/01/1949,15.36,0.946667,2.32,24,1949.041667,2.31,159.9848,9.860177777,24.16437083,10.24828576
28/02/1949,14.77,0.963333,2.35,23.8,1949.125,2.310833333,155.1323199,10.11808281,24.68252889,9.872517141
31/03/1949,14.91,0.98,2.38,23.8,1949.208333,2.311666667,156.6027684,10.29313971,24.997625,9.901332491
30/04/1949,14.89,0.993333,2.38667,23.9,1949.291667,2.3125,155.7383415,10.38952545,24.96279567,9.783639868
31/05/1949,14.78,1.00667,2.39333,23.8,1949.375,2.313333333,155.2373519,10.57326015,25.13763271,9.692295086
30/06/1949,13.97,1.02,2.4,23.9,1949.458333,2.314166667,146.1158248,10.66844247,25.10221757,9.067718943
31/07/1949,14.76,1.02667,2.39667,23.7,1949.541667,2.315,155.6814114,10.82882348,25.27892739,9.605038093
31/08/1949,15.29,1.03333,2.39333,23.8,1949.625,2.315833333,160.5939858,10.85327556,25.13763271,9.851348638
30/09/1949,15.49,1.04,2.39,23.9,1949.708333,2.316666667,162.0138959,10.87762762,24.997625,9.884048362
31/10/1949,15.89,1.07333,2.36667,23.7,1949.791667,2.3175,167.6001102,11.32097082,24.96250175,10.16985084
30/11/1949,16.11,1.10667,2.34333,23.8,1949.875,2.318333333,169.2066129,11.62358053,24.61247252,10.21586101
31/12/1949,16.54,1.14,2.32,23.6,1949.958333,2.319166667,175.1952193,12.07512394,24.57393644,10.5293309
31/01/1950,16.88,1.15,2.33667,23.5,1950.041667,2.32,179.5574085,12.23288032,24.85582996,10.7457333
28/02/1950,17.21,1.16,2.35333,23.5,1950.125,2.340833333,183.0677133,12.33925319,25.03304717,10.91156407
31/03/1950,17.35,1.17,2.37,23.6,1950.208333,2.361666667,183.7749126,12.39289036,25.10354714,10.91094652
30/04/1950,17.84,1.18,2.42667,23.6,1950.291667,2.3825,188.9650975,12.4988125,25.70380791,11.1780216
31/05/1950,18.44,1.19,2.48333,23.7,1950.375,2.403333333,194.496289,12.55155011,26.19297557,11.4615431
30/06/1950,18.74,1.2,2.54,23.8,1950.458333,2.424166667,196.8300389,12.60384454,26.67813761,11.55412614
31/07/1950,17.38,1.24333,2.6,24.1,1950.541667,2.445,180.2733288,12.89638883,26.96839212,10.53974566
31/08/1950,18.43,1.28667,2.66,24.3,1950.625,2.465833333,189.5910406,13.23608813,27.36365535,11.04061167
30/09/1950,19.08,1.33,2.72,24.4,1950.708333,2.486666667,195.4732316,13.62575461,27.86620492,11.3373911
31/10/1950,19.87,1.37667,2.76,24.6,1950.791667,2.5075,201.9117109,13.98921968,28.04611585,11.66244404
30/11/1950,19.83,1.42333,2.8,24.7,1950.875,2.528333333,200.6894347,14.4048055,28.33738866,11.54217339
31/12/1950,19.75,1.47,2.84,25,1950.958333,2.549166667,197.4812375,14.6986035,28.397302,11.30666579
31/01/1951,21.21,1.48667,2.83667,25.4,1951.041667,2.57,208.7400103,14.63118865,27.91732792,11.89575984
28/02/1951,22,1.50333,2.83333,25.7,1951.125,2.579166667,213.9874514,14.62244342,27.55895753,12.14150737
31/03/1951,21.63,1.52,2.83,25.8,1951.208333,2.588333333,209.5731119,14.72728295,27.41987548,11.84162649
30/04/1951,21.92,1.53333,2.79333,25.8,1951.291667,2.5975,212.3829225,14.85643734,27.06457978,11.9510972
31/05/1951,21.93,1.54667,2.75667,25.9,1951.375,2.606666667,211.6594271,14.92782883,26.60625595,11.86387541
30/06/1951,21.55,1.56,2.72,25.9,1951.458333,2.615833333,207.9918219,15.05648456,26.25233205,11.61566486
31/07/1951,21.93,1.54667,2.65,25.9,1951.541667,2.625,211.6594271,14.92782883,25.57672056,11.77819009
31/08/1951,22.89,1.53333,2.58,25.9,1951.625,2.634166667,220.9249561,14.79907658,24.90110907,12.25698908
30/09/1951,23.48,1.52,2.51,26.1,1951.708333,2.643333333,224.8828487,14.55800383,24.03986159,12.44495316
31/10/1951,23.36,1.48333,2.48667,26.2,1951.791667,2.6525,222.8795878,14.15256759,23.72551304,12.3094579
30/11/1951,22.71,1.44667,2.46333,26.4,1951.875,2.661666667,215.0363878,13.69822506,23.32477257,11.85203062
31/12/1951,23.41,1.41,2.44,26.5,1951.958333,2.670833333,220.8280759,13.30062311,23.01668113,12.14707257
31/01/1952,24.19,1.41333,2.42667,26.5,1952.041667,2.68,228.1858675,13.33203522,22.89093836,12.52705975
29/02/1952,23.75,1.41667,2.41333,26.3,1952.125,2.6925,225.739009,13.46516555,22.9382199,12.36411935
31/03/1952,23.81,1.42,2.4,26.3,1952.208333,2.705,226.3092971,13.49681654,22.81152091,12.36233909
30/04/1952,23.74,1.43,2.38,26.4,1952.291667,2.7175,224.7892491,13.54038021,22.53573769,12.24272868
31/05/1952,23.73,1.44,2.36,26.4,1952.375,2.73,224.6945611,13.63506818,22.34636174,12.20047876
30/06/1952,24.38,1.45,2.34,26.5,1952.458333,2.7425,229.97815,13.67794575,22.07337453,12.44788158
31/07/1952,25.08,1.45,2.34667,26.7,1952.541667,2.755,234.8091517,13.57548923,21.97047815,12.66911289
31/08/1952,25.18,1.45,2.35333,26.7,1952.625,2.7675,235.7453923,13.57548923,22.03283178,12.67837824
30/09/1952,24.78,1.45,2.36,26.7,1952.708333,2.78,232.0004298,13.57548923,22.09527903,12.43467802
31/10/1952,24.26,1.43667,2.37333,26.7,1952.791667,2.7925,227.1319785,13.45068836,22.2200799,12.13118356
30/11/1952,25.03,1.42333,2.38667,26.7,1952.875,2.805,234.3410314,13.32579385,22.3449744,12.47346977
31/12/1952,26.04,1.41,2.4,26.7,1952.958333,2.8175,243.7970618,13.20099298,22.46977528,12.93396431
31/01/1953,26.18,1.41,2.41,26.6,1953.041667,2.83,246.0292566,13.25062077,22.64822415,13.01077345
28/02/1953,25.86,1.41,2.42,26.5,1953.125,2.800833333,243.9390877,13.30062311,22.82801981,12.85934688
31/03/1953,25.99,1.41,2.43,26.6,1953.208333,2.771666667,244.2437119,13.25062077,22.83617622,12.83481934
30/04/1953,24.71,1.41333,2.45667,26.6,1953.291667,2.83,232.2147796,13.28191479,23.0868103,12.16390145
31/05/1953,24.84,1.41667,2.48333,26.7,1953.375,3.05,232.5621742,13.26344023,23.2499446,12.14197079
30/06/1953,23.95,1.42,2.51,26.8,1953.458333,3.11,223.3929548,13.24501026,23.41195476,11.62440789
31/07/1953,24.29,1.42,2.52333,26.8,1953.541667,2.93,226.5642952,13.24501026,23.53628996,11.75020165
31/08/1953,24.39,1.42,2.53667,26.9,1953.625,2.95,226.6513285,13.1957723,23.57276038,11.7150762
30/09/1953,23.27,1.42,2.55,26.9,1953.708333,2.87,216.2433954,13.1957723,23.69663336,11.13934936
31/10/1953,23.97,1.43,2.53667,27,1953.791667,2.66,221.9233597,13.23948287,23.48545386,11.39193477
30/11/1953,24.5,1.44,2.52333,26.9,1953.875,2.68,227.6735362,13.38162825,23.44879446,11.64407027
31/12/1953,24.83,1.45,2.51,26.9,1953.958333,2.59,230.7401594,13.47455623,23.32492147,11.75444918
31/01/1954,25.46,1.45667,2.52333,26.9,1954.041667,2.48,236.5946217,13.53653919,23.44879446,12.00265055
28/02/1954,26.02,1.46333,2.53667,26.9,1954.125,2.47,241.7985883,13.59842922,23.57276038,12.21505249
31/03/1954,26.57,1.47,2.55,26.9,1954.208333,2.37,246.9096269,13.66041217,23.69663336,12.4201053
30/04/1954,27.63,1.46333,2.57333,26.8,1954.291667,2.29,257.7180518,13.64916962,24.00266356,12.90786818
31/05/1954,28.73,1.45667,2.59667,26.9,1954.375,2.37,266.9820692,13.53653919,24.13032822,13.31204224
30/06/1954,28.96,1.45,2.62,26.9,1954.458333,2.38,269.1194126,13.47455623,24.34712918,13.3578859
31/07/1954,30.13,1.45667,2.62333,26.9,1954.541667,2.3,279.9919856,13.53653919,24.3780742,13.83300956
31/08/1954,30.73,1.46333,2.62667,26.9,1954.625,2.36,285.567664,13.59842922,24.40911214,14.04211235
30/09/1954,31.45,1.47,2.63,26.8,1954.708333,2.38,293.3489949,13.71138386,24.5312514,14.35647414
31/10/1954,32.18,1.49333,2.67667,26.8,1954.791667,2.43,300.1580494,13.92899378,24.96656452,14.61923194
30/11/1954,33.44,1.51667,2.72333,26.8,1954.875,2.48,311.9106642,14.14669698,25.40178436,15.1173117
31/12/1954,34.97,1.54,2.77,26.7,1954.958333,2.51,327.4033507,14.41810581,25.93386564,15.789062
31/01/1955,35.6,1.54667,2.83333,26.7,1955.041667,2.61,333.3016667,14.48055306,26.52678683,15.99078106
28/02/1955,36.79,1.55333,2.89667,26.7,1955.125,2.65,344.4429302,14.54290668,27.11980165,16.43772822
31/03/1955,36.5,1.56,2.96,26.7,1955.208333,2.68,341.7278324,14.60535393,27.71272285,16.21928295
30/04/1955,37.76,1.56333,3.04667,26.7,1955.291667,2.75,353.5244644,14.63653075,28.52416261,16.68526663
31/05/1955,37.6,1.56667,3.13333,26.7,1955.375,2.76,352.0264794,14.66780118,29.33550874,16.51805783
30/06/1955,39.78,1.57,3.22,26.7,1955.458333,2.78,372.4365253,14.698978,30.1469485,17.37009196
31/07/1955,42.69,1.58667,3.29333,26.8,1955.541667,2.9,398.1897803,14.79962002,30.71844341,18.45403191
31/08/1955,42.43,1.60333,3.36667,26.8,1955.625,2.97,395.7646376,14.95501571,31.40252021,18.22232646
30/09/1955,44.34,1.62,3.44,26.9,1955.708333,2.97,412.0426366,15.05433178,31.96722305,18.84396065
31/10/1955,42.11,1.62667,3.5,26.9,1955.791667,2.88,391.3196984,15.11631474,32.52479089,17.77232579
30/11/1955,44.95,1.63333,3.56,26.9,1955.875,2.89,417.711243,15.17820477,33.08235874,18.83555929
31/12/1955,45.37,1.64,3.62,26.8,1955.958333,2.96,423.1874053,15.2970541,33.76544869,18.94236904
31/01/1956,44.15,1.67,3.64333,26.8,1956.041667,2.9,411.8078895,15.57687826,33.98305862,18.29258539
29/02/1956,44.43,1.7,3.66667,26.8,1956.125,2.84,414.4195816,15.85670243,34.20076181,18.26611682
31/03/1956,47.49,1.73,3.69,26.8,1956.208333,2.96,442.961646,16.13652659,34.41837174,19.3712101
30/04/1956,48.05,1.75333,3.66,26.9,1956.291667,3.18,446.518915,16.29334046,34.01163848,19.37059363
31/05/1956,46.54,1.77667,3.63,27,1956.375,3.07,430.884988,16.44908534,33.60791806,18.54450659
30/06/1956,46.27,1.8,3.6,27.2,1956.458333,3,425.2353341,16.54254596,33.08509191,18.15816385
31/07/1956,48.78,1.81333,3.55333,27.4,1956.541667,3.11,445.0307108,16.54340998,32.41781418,18.8567976
31/08/1956,48.49,1.82667,3.50667,27.3,1956.625,3.33,444.0054345,16.72615812,32.10931196,18.67093711
30/09/1956,46.84,1.84,3.46,27.4,1956.708333,3.38,427.3316624,16.78672628,31.56634398,17.8366408
31/10/1956,46.24,1.80667,3.44333,27.5,1956.791667,3.34,420.3237018,16.42271242,31.30002622,17.41895295
30/11/1956,45.76,1.77333,3.42667,27.5,1956.875,3.49,415.96048,16.11965031,31.14858606,17.12033974
31/12/1956,46.44,1.74,3.41,27.6,1956.958333,3.59,420.612212,15.75937228,30.88474683,17.19752273
31/01/1957,45.43,1.73667,3.40667,27.6,1957.041667,3.46,411.4645303,15.7292121,30.85458665,16.71778008
28/02/1957,43.47,1.73333,3.40333,27.7,1957.125,3.34,392.2912486,15.6422864,30.71305671,15.84373314
31/03/1957,44.03,1.73,3.4,27.8,1957.208333,3.41,395.9156219,15.55607599,30.57263489,15.90041711
30/04/1957,45.05,1.73,3.40667,27.9,1957.291667,3.48,403.6354861,15.50031944,30.5228169,16.12370436
31/05/1957,46.78,1.73,3.41333,28,1957.375,3.6,417.638892,15.44496116,30.47326548,16.59811079
30/06/1957,47.55,1.73,3.42,28.1,1957.458333,3.8,423.0025156,15.38999689,30.42415569,16.72991887
31/07/1957,48.51,1.74,3.43667,28.3,1957.541667,3.93,428.4928582,15.36956449,30.35639149,16.86888238
31/08/1957,45.84,1.75,3.45333,28.3,1957.625,3.93,404.9085265,15.45789532,30.50355065,15.86894273
30/09/1957,43.98,1.76,3.47,28.3,1957.708333,3.92,388.478992,15.54622615,30.65079814,15.15727449
31/10/1957,41.24,1.77,3.43667,28.3,1957.791667,3.97,364.2763445,15.63455698,30.35639149,14.14945149
30/11/1957,40.35,1.78,3.40333,28.4,1957.875,3.72,355.1599186,15.66752553,29.95604475,13.73624224
31/12/1957,40.33,1.79,3.37,28.4,1957.958333,3.21,354.983879,15.75554533,29.66267474,13.67324606
31/01/1958,41.12,1.78333,3.29333,28.6,1958.041667,3.09,359.4064126,15.58706804,28.7851148,13.78843155
28/02/1958,41.26,1.77667,3.21667,28.6,1958.125,3.05,360.6300726,15.52885679,28.11507357,13.78490639
31/03/1958,42.11,1.77,3.14,28.8,1958.208333,2.98,365.5034683,15.3631237,27.25435503,13.92558992
30/04/1958,42.34,1.75667,3.07,28.9,1958.291667,2.88,366.2281808,15.19466364,26.5545705,13.91350177
31/05/1958,43.7,1.74333,3,28.9,1958.375,2.92,377.991769,15.07927668,25.9490917,14.32382497
30/06/1958,44.75,1.73,2.93,28.9,1958.458333,2.97,387.0739511,14.96397621,25.34361289,14.63555555
31/07/1958,45.98,1.73,2.91333,29,1958.541667,3.2,396.3416543,14.91237629,25.11252788,14.9574571
31/08/1958,47.7,1.73,2.89667,28.9,1958.625,3.54,412.590558,14.96397621,25.05531848,15.54456689
30/09/1958,48.96,1.73,2.88,28.9,1958.708333,3.76,423.4891765,14.96397621,24.91112803,15.93192318
31/10/1958,50.95,1.73667,2.88333,28.9,1958.791667,3.8,440.702074,15.02166969,24.93993152,16.55980331
30/11/1958,52.5,1.74333,2.88667,29,1958.875,3.74,452.5432112,15.02727917,24.88272212,16.98888358
31/12/1958,53.49,1.75,2.89,28.9,1958.958333,3.86,462.6723049,15.13697016,24.997625,17.35835737
31/01/1959,55.62,1.75667,2.96333,29,1959.041667,4.02,479.4372078,15.14226824,25.54352141,17.98033934
28/02/1959,54.77,1.76333,3.03667,28.9,1959.125,3.96,473.7439174,15.25227062,26.26627609,17.75916926
31/03/1959,56.16,1.77,3.11,28.9,1959.208333,3.99,485.7669965,15.3099641,26.90055839,18.20087185
30/04/1959,57.1,1.77667,3.20667,29,1959.291667,4.12,492.1946164,15.31466566,27.64108074,18.43075305
31/05/1959,57.96,1.78333,3.30333,29,1959.375,4.31,499.6077052,15.372074,28.47427745,18.69272144
30/06/1959,57.46,1.79,3.4,29.1,1959.458333,4.34,493.5957156,15.37654596,29.20684708,18.4485914
